OPEID,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG_ALL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,PPTUG_EF,PPTUG_EF2,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,APPL_SCH_PCT_GE4,APPL_SCH_PCT_GE5,DEP_INC_AVG,IND_INC_AVG,DEBT_MDN,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP
379200,Skagit Valley College,Mount Vernon,WA,NULL,NULL,2768,0.6929,0.0253,0.1199,0.0434,0.0083,0.0079,0.0441,0.0426,0.0155,NULL,0.3692,NULL,1,8820,NULL,13708,NULL,4200,4700,NULL,2159,7111,6747,1,0.2716,0.127746551,0.082779765,37807.19185,20220.23048,8617.5,8617.5,12034,133.6020697,0.654263566,0.552147239,0.769230769,0.772727273,0.801470588,0.614931238,0.694174757,0.642691415,0.554644809,0.800738007,0.686868687,0.610169492,0.670833333,0.687096774,0.197272976,NULL,0.244905467,NULL
537200,South Puget Sound Community College,Olympia,WA,NULL,NULL,3284,0.6437,0.0335,0.0816,0.0518,0.0167,0.0097,0.091,0.0073,0.0646,NULL,0.401,NULL,1,7032,NULL,12214,NULL,4470,9861,NULL,3487,5092,6129,1,0.3102,0.134974533,0.087436333,37891.66832,19207.27629,6161,6161,9331,103.5932286,0.562974203,0.483375959,0.638418079,0.761904762,0.696969697,0.555910543,0.653658537,0.51901566,0.477958237,0.7239819,0.589108911,0.518672199,0.543478261,0.574404762,0.288298649,NULL,0.322448196,NULL
379300,Spokane Community College,Spokane,WA,NULL,NULL,4858,0.7783,0.0196,0.0548,0.0161,0.015,0.0025,0.0529,0.0037,0.0572,NULL,0.2548,NULL,1,5401,NULL,11404,NULL,3489,8680,NULL,1125,4874,6341,0.9974,0.5222,0.114405889,0.066035752,37958.4773,17173.56122,9070,9070,16060,178.298923,0.504830918,0.435829883,0.674358974,0.754807692,0.718309859,0.427316001,0.646061815,0.451551855,0.443874059,0.75242047,0.527353376,0.473684211,0.513322884,0.53625731,0.239160155,NULL,0.27942984,NULL
954400,Spokane Falls Community College,Spokane,WA,NULL,NULL,4565,0.754,0.0195,0.0727,0.0131,0.0162,0.0026,0.069,0.0164,0.0364,NULL,0.255,NULL,1,7399,NULL,12334,NULL,3489,8680,NULL,1739,5511,6142,1,0.3087,0.176997579,0.109443099,40002.14325,15407.33049,7000,7000,11000,122.12255,0.518654998,0.450754853,0.6133829,0.740566038,0.670391061,0.488128106,0.633004926,0.451201201,0.454429573,0.699130435,0.54353339,0.490364026,0.496969697,0.566433566,0.226166684,NULL,0.263795644,NULL
2202200,Stylemaster College of Hair Design,Longview,WA,NULL,NULL,102,0.9118,0.0294,0.049,0.0098,0,0,0,0,0,NULL,0,NULL,1,NULL,8346,NULL,12377,NULL,NULL,13300,5886,1910,NULL,NULL,0.814,0.073170732,PrivacySuppressed,31350.39151,11621.61014,10619.5,10619.5,13227.5,146.8523664,0.305555556,0.261363636,PrivacySuppressed,PrivacySuppressed,0.389830508,0.212765957,PrivacySuppressed,0.240506329,0.282828283,PrivacySuppressed,0.310679612,PrivacySuppressed,0.345454545,0.333333333,0.61669,NULL,0.580881618,NULL
379600,Tacoma Community College,Tacoma,WA,NULL,NULL,5262,0.5002,0.091,0.0821,0.0665,0.0086,0.0078,0.0893,0.0414,0.1131,NULL,0.3592,NULL,1,5896,NULL,11743,NULL,3726,8915,NULL,1597,4933,6470,0.9754,0.3708,0.213545266,0.144667127,37151.61802,19010.15468,9500,9500,15455,171.5821828,0.586538462,0.517210944,0.667322835,0.785714286,0.764864865,0.54241817,0.683884298,0.555230432,0.508447305,0.753289474,0.600326264,0.570957096,0.623255814,0.602836879,0.238761117,NULL,0.25217306,NULL
500600,Walla Walla Community College,Walla Walla,WA,NULL,NULL,2715,0.6674,0.0357,0.172,0.0099,0.0122,0.0044,0.049,0.0011,0.0483,NULL,0.2379,NULL,1,6375,NULL,11921,NULL,4376,5675,NULL,1005,5431,5822,1,0.3132,0.164036346,0.102821617,40549.53859,15932.38128,9126,9126,12000,133.2246,0.624884793,0.541791045,0.759581882,0.824074074,0.789473684,0.542185339,0.765957447,0.553623188,0.555269923,0.826388889,0.641185647,0.606879607,0.651270208,0.665314402,0.377031892,NULL,0.428207179,NULL
379900,Walla Walla University,College Place,WA,0.9286,1072,1646,0.7327,0.0255,0.1252,0.0529,0.0115,0.0043,0.0006,0.0176,0.0298,NULL,0.0346,NULL,1,NULL,21947,34747,NULL,25377,25377,NULL,17298,10596,4638,0.9496,0.3129,0.351032448,0.225663717,85142.28222,22255.31794,22000,22000,28250,313.6329125,0.88365651,0.830578512,0.89453125,0.926940639,0.938511327,0.839108911,0.887348354,0.865248227,0.848780488,0.928802589,0.910810811,0.850439883,0.840277778,0.900188324,NULL,0.48574048,NULL,0.553822309
380000,Washington State University,Pullman,WA,0.8208,1030,22825,0.6648,0.0331,0.1065,0.0526,0.0063,0.0042,0.0686,0.0426,0.0214,NULL,0.1126,NULL,1,16834,NULL,26292,NULL,12327,25409,NULL,10434,9130,8547,0.7903,0.3323,0.317894737,0.214404432,73073.05342,24576.2159,15736,15736,20977,232.8877029,0.89819376,0.850690556,0.90608365,0.941360438,0.942605781,0.830465265,0.922284644,0.849131122,0.864528483,0.937263386,0.897429851,0.900503074,0.89147944,0.908907699,NULL,0.663111126,NULL,0.696144852
379800,University of Washington-Seattle Campus,Seattle,WA,0.5523,1203,28754,0.4399,0.0267,0.0692,0.2422,0.0066,0.0048,0.0518,0.1407,0.0181,NULL,0.0605,NULL,1,11904,NULL,24606,NULL,12397,31971,NULL,17091,23645,10461,0.7258,0.2489,0.464737794,0.351446655,68622.16109,24283.67908,14793.5,14793.5,16326,181.2520683,0.91920658,0.885479279,0.93367914,0.949851254,0.954584552,0.83530371,0.932405567,0.894012644,0.899120777,0.942893726,0.928524156,0.911270322,0.902943882,0.931868538,NULL,0.81314093,NULL,0.822831427
380100,Wenatchee Valley College,Wenatchee,WA,NULL,NULL,2700,0.6144,0.0056,0.2848,0.0063,0.0211,0.0007,0.033,0.0019,0.0322,NULL,0.2437,NULL,1,6240,NULL,12316,NULL,3718,4112,NULL,1366,5165,6500,1,0.4965,0.139301101,0.094303495,36473.94221,14990.39736,8982.5,8982.5,12634.5,140.2688507,0.565022422,0.510500808,0.700507614,0.693548387,0.756302521,0.495412844,0.711610487,0.502454992,0.516129032,0.781818182,0.599634369,0.512738854,0.577287066,0.590551181,0.282452563,NULL,0.357598467,NULL
907901,Everest College-Vancouver,Vancouver,WA,NULL,NULL,324,0.7006,0.0494,0.0556,0.0093,0.0123,0.034,0.108,0,0.0309,NULL,0.1543,NULL,1,NULL,21748,25617,NULL,14112,14112,NULL,145,929,3278,NULL,0.7614,0.089649071,0.053671483,30107.55745,13168.60361,9500,9500,9500,105.469475,0.283499898,0.252269939,0.41884058,0.5234375,0.348902196,0.215189873,0.29678935,0.278131048,0.265674335,0.45,0.290363269,0.251891892,0.29719917,0.298767223,0.584291917,NULL,0.616801134,NULL
380200,Western Washington University,Bellingham,WA,0.8371,1114,13925,0.7534,0.0156,0.068,0.0641,0.0043,0.0014,0.0759,0.0099,0.0074,NULL,0.0725,NULL,1,16325,NULL,22009,NULL,8863,19752,NULL,7992,8298,8028,0.6493,0.255,0.36892779,0.252078775,80355.72177,19040.24285,15500,15500,19500,216.489975,0.903966597,0.853556485,0.916797488,0.938198064,0.936093248,0.844262295,0.920173681,0.846153846,0.860953462,0.941033138,0.913200723,0.891414141,0.891089109,0.915602013,NULL,0.682378007,NULL,0.728394572
1036400,Whatcom Community College,Bellingham,WA,NULL,NULL,2971,0.6715,0.0135,0.0868,0.0374,0.0064,0.0047,0.0629,0.033,0.0838,NULL,0.4009,NULL,1,6579,NULL,12200,NULL,4465,9700,NULL,2673,5401,5933,0.2757,0.3203,0.160505381,0.097332709,41641.86672,15577.18945,7650,7650,11000,122.12255,0.69296741,0.627840909,0.803571429,0.807017544,0.838323353,0.636144578,0.774590164,0.63963964,0.630319149,0.821782178,0.734627832,0.65530303,0.704918033,0.725856698,0.318205508,NULL,0.346220321,NULL
380300,Whitman College,Walla Walla,WA,0.5696,1327,1525,0.7246,0.0125,0.0774,0.0643,0.0033,0.0046,0.0439,0.0348,0.0348,NULL,0.0151,NULL,1,NULL,34753,54865,NULL,43500,43500,NULL,27409,18262,8715,0.7552,0.104,0.709401709,0.658119658,PrivacySuppressed,PrivacySuppressed,14600,14600,15990,177.5217795,0.960365854,0.872727273,0.979381443,0.977272727,0.972222222,0.951086957,0.962732919,PrivacySuppressed,0.909090909,0.982532751,0.976878613,0.93877551,0.933333333,0.965156794,NULL,0.876160235,NULL,0.86308255
380400,Whitworth University,Spokane,WA,0.6452,NULL,2337,0.789,0.0145,0.0787,0.027,0.006,0.0043,0.0509,0.0167,0.0128,NULL,0.0128,NULL,1,NULL,24412,45655,NULL,36012,36012,NULL,16777,9558,6730,0.9182,0.2297,0.463794684,0.350137489,85992.02491,30103.25244,22500,22500,26036.5,289.0585248,0.902150538,0.825892857,0.907859079,0.945945946,0.933219178,0.849275362,0.929873773,0.809302326,0.859335038,0.932960894,0.90596745,0.896457766,0.860576923,0.924332344,NULL,0.748258042,NULL,0.802170978
380500,Yakima Valley Community College,Yakima,WA,NULL,NULL,2587,0.4774,0.0124,0.4302,0.0097,0.0189,0.0012,0.0414,0.0012,0.0077,NULL,0.2725,NULL,1,7154,NULL,12883,NULL,3820,4214,NULL,1483,5585,5802,0.3667,0.5479,0.180416345,0.113338473,36525.02382,17007.27291,8018.5,8018.5,10500,116.571525,0.640202703,0.56,0.719887955,0.889830508,0.781976744,0.581839904,0.767676768,0.577483444,0.570397112,0.83125,0.666230366,0.600543478,0.659137577,0.677966102,0.233649608,NULL,0.289686146,NULL
380600,Alderson Broaddus University,Philippi,WV,0.4321,989,1032,0.7403,0.1609,0.0397,0.0116,0.0068,0,0.0107,0.03,0,NULL,0.0388,NULL,1,NULL,16317,33057,NULL,22740,22740,NULL,9586,7403,4924,1,0.4818,0.435022026,0.323788546,66975.73161,28647.56582,9500,9500,29000,321.95945,0.809651475,0.703703704,0.846153846,0.926470588,0.898876404,0.728205128,0.831125828,0.718309859,0.765182186,0.896825397,0.814049587,0.796875,0.816666667,0.819875776,NULL,0.447083618,NULL,0.49997446
2159100,Appalachian Beauty School,South Williamson,KY,NULL,NULL,19,1,0,0,0,0,0,0,0,0,NULL,0,NULL,1,NULL,7118,NULL,12668,NULL,NULL,11500,2857,6571,NULL,NULL,1,PrivacySuppressed,PrivacySuppressed,16236.07715,15905.91111,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.483870968,NULL,0.756732432,NULL
754400,Appalachian Bible College,Mount Hope,WV,0.9091,1026,204,0.9559,0,0.0245,0.0049,0.0049,0,0,0.0098,0,NULL,0.0343,NULL,1,NULL,14117,22543,NULL,12945,12945,NULL,6377,3806,2978,1,0.458,0.123287671,0.082191781,48263.01209,17394.03151,6000,6000,10030,111.3535615,0.913978495,PrivacySuppressed,0.893617021,PrivacySuppressed,1,0.813953488,0.9125,PrivacySuppressed,0.948275862,0.857142857,0.923076923,0.907407407,PrivacySuppressed,0.928571429,NULL,0.577981651,NULL,0.36
1235900,B M Spurr School of Practical Nursing,Glen Dale,WV,0.4091,NULL,36,1,0,0,0,0,0,0,0,0,NULL,0,NULL,1,NULL,751,NULL,6177,NULL,NULL,2600,867,13166,NULL,NULL,0.6757,PrivacySuppressed,0,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.919362903,NULL,0.91432,NULL
1274300,Ben Franklin Career Center,Dunbar,WV,NULL,NULL,477,0.8931,0.0985,0,0.0084,0,0,0,0,0,NULL,0.7484,NULL,1,15256,NULL,16673,NULL,3755,3755,NULL,956,3292,NULL,NULL,0.1802,0.082644628,PrivacySuppressed,20855.14742,15111.91858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.165410294,NULL,0.7744,NULL
380800,Bethany College,Bethany,WV,0.4948,936,690,0.5812,0.2029,0.0333,0.0014,0,0,0.0174,0.0087,0.1551,NULL,0.0029,NULL,1,NULL,21917,38226,NULL,25736,25736,NULL,11782,7845,5693,0.7089,0.4569,0.474747475,0.377777778,66466.33999,6979.379687,18250,18250,PrivacySuppressed,PrivacySuppressed,0.723311547,0.55862069,0.779342723,0.841584158,0.87628866,0.605363985,0.745283019,0.457142857,0.644444444,0.835978836,0.804020101,0.654901961,0.695121951,0.776470588,NULL,0.480624784,NULL,0.541311239
380900,Bluefield State College,Bluefield,WV,0.4267,905,1708,0.8501,0.1036,0.0129,0.0023,0.0012,0,0.0047,0.0234,0.0018,NULL,0.1587,NULL,1,8843,NULL,14940,NULL,5564,10536,NULL,2262,5800,6170,1,0.5948,0.141242938,0.083804143,43716.10161,23890.96192,13000,13000,20500,227.592025,0.497292419,0.424501425,0.608552632,0.742857143,0.759259259,0.46686747,0.563352827,0.436944938,0.446635731,0.700934579,0.489795918,0.512,0.513307985,0.509859155,NULL,0.255025683,NULL,0.208338333
2275300,Cabell County Career Technology Center,Huntington,WV,NULL,NULL,130,0.9077,0.0846,0,0,0,0.0077,0,0,0,NULL,0.4615,NULL,1,3920,NULL,9347,NULL,3500,3500,NULL,3795,32115,NULL,NULL,0.6429,0.090909091,PrivacySuppressed,24852.70991,12419.00054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.819733673,NULL,0.814169027,NULL
2178200,Charleston School of Beauty Culture,Charleston,WV,NULL,NULL,121,0.7521,0.1983,0.0083,0.0165,0,0,0.0248,0,0,NULL,0,NULL,1,NULL,5322,NULL,7877,NULL,NULL,9100,889,1448,NULL,NULL,0.6743,0.092165899,PrivacySuppressed,30121.87371,12823.60038,5500,5500,6333,70.30928265,0.388235294,0.375,PrivacySuppressed,PrivacySuppressed,0.421052632,PrivacySuppressed,PrivacySuppressed,0.396825397,0.378378378,PrivacySuppressed,0.326530612,0.472222222,0.392156863,PrivacySuppressed,0.388897619,NULL,0.430675912,NULL
381800,University of Charleston,Charleston,WV,0.6905,991,1373,0.6417,0.118,0.024,0.0124,0.008,0,0.0066,0.0757,0.1136,NULL,0.0896,NULL,1,NULL,19029,32147,NULL,19650,19650,NULL,11740,6862,6012,0.6534,0.3782,0.261904762,0.182539683,65097.40535,30206.74588,10250,10250,19375,215.1022188,0.760154739,0.65625,0.8,0.898305085,0.824427481,0.737662338,0.784461153,0.672566372,0.674825175,0.867256637,0.780185759,0.723404255,0.735682819,0.789473684,NULL,0.437310345,NULL,0.491179646
895900,Clarksburg Beauty Academy and School of Massage Therapy,Clarksburg,WV,NULL,NULL,70,0.9429,0.0571,0,0,0,0,0,0,0,NULL,0,NULL,1,NULL,8871,NULL,12377,NULL,NULL,15230,2615,5200,NULL,NULL,0.6582,0.1171875,PrivacySuppressed,37431.52613,16150.51113,6416.5,6416.5,6700,74.383735,0.299363057,0.270072993,PrivacySuppressed,PrivacySuppressed,0.376623377,0.225,0.339285714,0.28,0.285714286,PrivacySuppressed,0.319148936,PrivacySuppressed,0.292682927,0.390243902,0.681556716,NULL,0.56930365,NULL
381000,Concord University,Athens,WV,0.457,980,2474,0.8694,0.0647,0.0133,0.0069,0.0032,0,0,0.0416,0.0008,NULL,0.0816,NULL,1,10583,NULL,17146,NULL,6160,13490,NULL,2738,5358,6123,0.5327,0.4738,0.222047244,0.137795276,53171.52914,20201.61889,11028,11028,21500,238.694075,0.672316384,0.601750547,0.7002457,0.787709497,0.82,0.614973262,0.686157518,0.616504854,0.623931624,0.772594752,0.70556553,0.640167364,0.662447257,0.706382979,NULL,0.367442527,NULL,0.378312433
381100,Davis & Elkins College,Elkins,WV,0.5734,945,866,0.6443,0.0381,0.0023,0.0035,0.0058,0,0,0.1339,0.1721,NULL,0.0219,NULL,1,NULL,16575,32812,NULL,24992,24992,NULL,11611,7794,5456,1,0.4621,0.278787879,0.2,63610.30443,20331.1794,14250,14250,23500,260.898175,0.705289673,0.640625,0.712,0.861111111,0.806896552,0.643724696,0.745098039,0.626865672,0.666666667,0.78125,0.717472119,0.686956522,0.708108108,0.709876543,NULL,0.426767364,NULL,0.497624402
381200,Fairmont State University,Fairmont,WV,0.6649,965,3856,0.8615,0.0516,0.0184,0.0036,0.0026,0.0013,0.0226,0.0244,0.014,NULL,0.1154,NULL,1,8971,NULL,14710,NULL,5824,12288,NULL,3141,6107,6656,0.9405,0.4803,0.169007264,0.109927361,59184.09087,20933.91635,14210,14210,23478,260.6539299,0.624265468,0.537796976,0.689271255,0.749445676,0.80493537,0.548307994,0.671775899,0.528846154,0.569130216,0.755661502,0.631740196,0.611015491,0.624807396,0.648848684,NULL,0.346966248,NULL,0.378707921
381300,Glenville State College,Glenville,WV,0.7446,879,1413,0.7778,0.1706,0.0149,0.0042,0,0,0.0057,0.005,0.0219,NULL,0.2272,NULL,1,15890,NULL,19910,NULL,6384,14400,NULL,3587,6082,6069,0.6216,0.4052,0.287012987,0.18961039,50628.25855,13966.12387,13282.5,13282.5,27000,299.75535,0.530913978,0.409793814,0.662790698,0.674418605,0.737623762,0.454713494,0.575971731,0.373493976,0.486254296,0.7,0.587020649,0.485788114,0.551246537,0.563636364,NULL,0.341846182,NULL,0.330814474
3123200,HRDE-Stanley Technical Institute-Clarksburg,Clarksburg,WV,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.842126316,NULL,0.7778,NULL
904700,Huntington Junior College,Huntington,WV,NULL,NULL,682,0.8123,0.1202,0.0147,0.0015,0.0044,0,0.044,0,0.0029,NULL,0.1452,NULL,1,NULL,7905,12916,NULL,7485,7485,NULL,7543,3346,4041,NULL,0.813,0.082920792,0.040841584,24548.44081,8539.917667,9314,9314,18580,206.276089,0.241811175,0.203828829,0.5,PrivacySuppressed,0.416666667,0.192592593,0.271186441,0.233091787,0.220820189,0.574074074,0.274425287,0.160130719,0.224677716,0.268292683,0.29700165,NULL,0.349982143,NULL
835500,James Rumsey Technical Institute,Martinsburg,WV,NULL,NULL,129,0.845,0.0853,0.0388,0.0078,0.0078,0,0.0155,0,0,NULL,0,NULL,1,16111,NULL,NULL,21400,NULL,NULL,5034,806,26690,NULL,NULL,0.4465,PrivacySuppressed,PrivacySuppressed,27945.67853,14593.80842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.745986817,NULL,0.699984848,NULL
2524500,Ralph R Willis Career and Technical Center,Stollings,WV,NULL,NULL,27,0.963,0.037,0,0,0,0,0,0,0,NULL,0,NULL,1,2396,NULL,NULL,7021,NULL,NULL,3072,2477,6456,NULL,NULL,0.2593,0,0,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.868431579,NULL,0.925909877,NULL
381500,Marshall University,Huntington,WV,0.7868,1022,9098,0.8574,0.0632,0.0206,0.0084,0.0035,0.0011,0.022,0.0113,0.0125,NULL,0.0975,NULL,1,8402,NULL,16361,NULL,6216,14446,NULL,5686,8185,6867,0.7287,0.4364,0.187303126,0.126484129,61343.93818,20893.54203,14726.5,14726.5,23804,264.2731982,0.652335456,0.556037152,0.712984055,0.762032086,0.821993671,0.566907051,0.69875549,0.525816649,0.604631927,0.749010293,0.666666667,0.636307311,0.633136095,0.682539683,NULL,0.443847793,NULL,0.493050163
2535500,Mercer County Technical Education Center,Princeton,WV,NULL,NULL,219,0.9361,0.032,0.0228,0.0046,0,0,0,0,0.0046,NULL,0.6804,NULL,1,6641,NULL,NULL,12162,NULL,NULL,3200,1446,5603,NULL,NULL,0.2179,PrivacySuppressed,PrivacySuppressed,22223.23675,16446.79978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.830987324,NULL,0.837022222,NULL
3052000,Meredith Manor International Equestrian Center,Waverly,WV,NULL,NULL,121,0.9504,0,0,0,0,0,0.0083,0.0413,0,NULL,0,NULL,1,NULL,26902,29813,NULL,20386,20386,NULL,12831,7244,NULL,NULL,0.4463,0.079754601,PrivacySuppressed,58219.30968,11152.25476,9500,9500,9500,105.469475,0.711711712,0.595744681,PrivacySuppressed,0.777777778,0.8,0.586956522,0.763157895,0.6,0.596153846,0.813559322,0.730337079,PrivacySuppressed,0.70212766,0.763636364,0.796311111,NULL,0.836345455,NULL
1290400,Monongalia County Technical Education Center,Morgantown,WV,0.8485,NULL,84,0.9643,0.0357,0,0,0,0,0,0,0,NULL,0.0357,NULL,1,8082,NULL,NULL,12815,NULL,NULL,3945,3725,26867,NULL,NULL,0.5,PrivacySuppressed,PrivacySuppressed,37931.61181,19154.47407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.809975,NULL,0.8799995,NULL
3102100,Morgantown Beauty College Inc,Morgantown,WV,NULL,NULL,68,0.9559,0.0147,0.0147,0.0147,0,0,0,0,0,NULL,0,NULL,1,NULL,11136,NULL,15307,NULL,NULL,17075,14585,7205,NULL,NULL,0.6505,0.101010101,PrivacySuppressed,50174.11109,16707.14683,6836,6836,8132,90.2818706,0.6,0.549295775,PrivacySuppressed,PrivacySuppressed,0.666666667,PrivacySuppressed,0.704545455,0.509090909,0.534246575,PrivacySuppressed,0.597701149,PrivacySuppressed,0.571428571,0.606060606,0.819557143,NULL,0.7875025,NULL
500800,Mountain State College,Parkersburg,WV,NULL,NULL,153,0.9281,0.0719,0,0,0,0,0,0,0,NULL,0.0784,NULL,1,NULL,15604,20493,NULL,8215,8215,NULL,8887,2403,2100,NULL,0.8301,0.053140097,PrivacySuppressed,20315.07851,9579.204376,19000,19000,26000,288.6533,0.338709677,0.333333333,PrivacySuppressed,PrivacySuppressed,0.480769231,0.242857143,PrivacySuppressed,0.314285714,0.333333333,PrivacySuppressed,0.370786517,PrivacySuppressed,0.333333333,0.416666667,0.780492683,NULL,0.90625,NULL
1035600,Everest Institute-Cross Lanes,Cross Lanes,WV,NULL,NULL,232,0.819,0.1293,0.0129,0.0043,0,0,0.0302,0,0.0043,NULL,0,NULL,0,NULL,24945,NULL,30493,NULL,NULL,18700,8705,4593,3375,NULL,0.8254,0.062761506,0.036610879,30460.80841,13827.3631,9500,9500,9500,105.469475,0.203513022,0.183220379,0.309859155,0.450980392,0.234361233,0.134765625,0.202507232,0.203680041,0.185726757,0.423913043,0.215405046,0.165254237,0.173030449,0.244759973,0.58383503,NULL,0.5827,NULL
2579900,Opportunities Industrialization Center,Fairmont,WV,NULL,NULL,96,0.9271,0.0729,0,0,0,0,0,0,0,NULL,0,NULL,1,NULL,12514,NULL,17589,NULL,NULL,11217,4476,7529,NULL,NULL,0.9007,0.070967742,PrivacySuppressed,40334.91107,10736.26329,6333,6333,6333,70.30928265,0.255813953,0.231481481,PrivacySuppressed,PrivacySuppressed,0.306122449,0.1,PrivacySuppressed,0.223300971,0.219298246,PrivacySuppressed,0.258333333,PrivacySuppressed,0.269230769,0.285714286,0.768385263,NULL,0.840452128,NULL
381900,Ohio Valley University,Vienna,WV,0.3639,971,394,0.7208,0.0761,0.033,0.0076,0,0,0.0203,0.0787,0.0635,NULL,0.0609,NULL,1,NULL,13285,27759,NULL,18750,18750,NULL,9340,6762,4740,0.2561,0.5024,0.320158103,0.233201581,69061.50401,21628.19584,12000,12000,23000,255.34715,0.792727273,0.693069307,0.821782178,0.898550725,0.894736842,0.725,0.797927461,0.775,0.748466258,0.854545455,0.785714286,0.79389313,0.765217391,0.805755396,NULL,0.336658416,NULL,0.5061
382800,West Virginia University at Parkersburg,Parkersburg,WV,NULL,NULL,3043,0.9382,0.0197,0.0059,0.0036,0.0013,0.001,0.0269,0,0.0033,NULL,0.302,NULL,1,7323,NULL,10490,NULL,2712,9648,NULL,2482,5211,5399,1,0.2764,0.112385321,0.067660551,44767.87757,19591.52232,8173,8173,14405,159.9250303,0.468142186,0.378378378,0.625974026,0.702970297,0.723127036,0.401528014,0.591911765,0.39159292,0.418874172,0.708333333,0.475446429,0.445283019,0.461086637,0.517301038,NULL,0.34349542,NULL,0.31827218
382711,Potomac State College of West Virginia University,Keyser,WV,NULL,1060,1378,0.7496,0.1865,0.0269,0.0036,0.0145,0.0022,0.0073,0.0036,0.0058,NULL,0.0646,NULL,1,7006,NULL,12344,NULL,3336,9288,NULL,4705,4781,5705,0.5104,0.5351,0.253170592,0.176313531,83759.63774,23414.82847,14625,14625,23808,264.3176064,0.795781517,0.683980794,0.814663951,0.867144809,0.923756392,0.750668003,0.818882196,0.643968872,0.729238329,0.863836018,0.803948832,0.79035499,0.752875566,0.834757241,NULL,0.201407036,NULL,NULL
1290500,Academy of Careers and Technology,Beckley,WV,NULL,NULL,124,0.9032,0.0887,0,0,0.0081,0,0,0,0,NULL,0.5565,NULL,1,6124,NULL,NULL,11620,NULL,NULL,4285,1077,3044,NULL,NULL,0.5444,PrivacySuppressed,PrivacySuppressed,23325.34791,21230.42464,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.636318182,NULL,0.757927389,NULL
